# X	Y0	Y1
15	0.049821000000000004	0.023272666666666667
16	0.05389833333333333	0.025881
17	0.08031166666666667	0.03280466666666667
18	0.10135933333333334	0.04223
19	0.11646933333333333	0.05223966666666666
20	0.16507133333333335	0.07930266666666667
21	0.232003	0.12550399999999998
22	0.2810633333333334	0.19045633333333334
23	0.340871	0.25190233333333334
24	0.366898	0.299547
