# X	Y0	Y1
Y2
Y3
96	0.003421	0.00028900000000000003	0.0011126666666666668	0.0008666666666666666
192	0.028168333333333337	0.002751	0.022812	0.0068590000000000005
288	0.09615533333333333	0.010650333333333333	0.07407233333333334	0.022640999999999998
384	0.266829	0.025711333333333333	0.3519663333333333	0.058814
480	0.5007466666666667	0.06135666666666667	0.3645936666666667	0.10442633333333334
576	0.8785723333333334	0.098271	0.8785693333333334	0.190342
672	1.470998	0.20613766666666666	1.2722200000000001	0.29866733333333334
768	2.3272013333333335	0.363762	3.929143	0.49189
864	3.4953879999999997	0.6228873333333333	3.551649	0.674245
960	4.543319	0.8704239999999999	6.930280333333333	0.9406296666666667
1056	6.159637666666666	1.2729730000000001	9.025010333333332	1.2471266666666667
